Nama Produk,Tahun Rilis,CPU,Kapasitas Baterai,RAM,Memori Internal,Kamera Utama,Kamera Selfie,Resolusi,Tipe Layar,Operasi Sistem
Apple iPhone 14 Pro Max UW 5G A2651 Dual SIM TD-LTE US 128GB  (Apple iPhone 15.3),Oct 2022,Apple A16 Bionic APL1010 / APL1W10 (T8120),4323 mAh,6 GB,128 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 16
Apple iPhone 14 Pro Max 5G A2894 Global Dual SIM TD-LTE 1TB  (Apple iPhone 15.3),Oct 2022,Apple A16 Bionic APL1010 / APL1W10 (T8120),4323 mAh,6 GB,1000 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 16
Apple iPhone 14 Pro Max 5G A2894 Global Dual SIM TD-LTE 128GB  (Apple iPhone 15.3),Oct 2022,Apple A16 Bionic APL1010 / APL1W10 (T8120),4323 mAh,6 GB,128 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 16
Apple iPhone 14 Pro Max 5G A2894 Global Dual SIM TD-LTE 256GB  (Apple iPhone 15.3),Oct 2022,Apple A16 Bionic APL1010 / APL1W10 (T8120),4323 mAh,6 GB,256 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 16
Apple iPhone 14 Pro Max UW 5G A2651 Dual SIM TD-LTE US 256GB  (Apple iPhone 15.3),Oct 2022,Apple A16 Bionic APL1010 / APL1W10 (T8120),4323 mAh,6 GB,256 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 16
Apple iPhone 14 5G A2882 Global Dual SIM TD-LTE 256GB  (Apple iPhone 14.7),Oct 2022,Apple A15 Bionic APL1007 / APL1W07 (T8110),3279 mAh,6 GB,256 GB,12 MP,12 MP,1170x2532,AM-OLED,Apple iOS 16
Apple iPhone 15 Pro 5G A3102 Global Dual SIM TD-LTE 128GB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,128 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro Max UW 5G A2849 Dual SIM TD-LTE US 1TB  (Apple iPhone 16.2),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),4422 mAh,8 GB,1000 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro Max UW 5G A2849 Dual SIM TD-LTE US 512GB  (Apple iPhone 16.2),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),4422 mAh,8 GB,512 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro 5G A3102 Global Dual SIM TD-LTE 1TB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,1000 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro 5G A3102 Global Dual SIM TD-LTE 512GB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,512 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro Max 5G A3106 Global Dual SIM TD-LTE 1TB  (Apple iPhone 16.2),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),4422 mAh,8 GB,1000 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro Max 5G A3106 Global Dual SIM TD-LTE 512GB  (Apple iPhone 16.2),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),4422 mAh,8 GB,512 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro Max 5G A3108 Dual SIM TD-LTE CN HK 256GB  (Apple iPhone 16.2),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),4422 mAh,8 GB,256 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro UW 5G A2848 Dual SIM TD-LTE US 256GB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,256 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro Max UW 5G A2849 Dual SIM TD-LTE US 256GB  (Apple iPhone 16.2),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),4422 mAh,8 GB,256 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro 5G A3102 Global Dual SIM TD-LTE 256GB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,256 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro Max 5G A3106 Global Dual SIM TD-LTE 256GB  (Apple iPhone 16.2),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),4422 mAh,8 GB,256 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Plus 5G A3096 Dual SIM TD-LTE CN HK 128GB  (Apple iPhone 15.5),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),4383 mAh,6 GB,128 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Plus 5G A3096 Dual SIM TD-LTE CN HK 512GB  (Apple iPhone 15.5),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),4383 mAh,6 GB,512 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Plus 5G A3096 Dual SIM TD-LTE CN HK 256GB  (Apple iPhone 15.5),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),4383 mAh,6 GB,256 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Plus 5G A3093 Dual SIM TD-LTE JP CA MX SA 128GB  (Apple iPhone 15.5),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),4383 mAh,6 GB,128 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Plus 5G A3093 Dual SIM TD-LTE JP CA MX SA 512GB  (Apple iPhone 15.5),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),4383 mAh,6 GB,512 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Plus 5G A3093 Dual SIM TD-LTE JP CA MX SA 256GB  (Apple iPhone 15.5),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),4383 mAh,6 GB,256 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Plus 5G A3094 Global Dual SIM TD-LTE 128GB  (Apple iPhone 15.5),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),4383 mAh,6 GB,128 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Plus 5G A3094 Global Dual SIM TD-LTE 512GB  (Apple iPhone 15.5),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),4383 mAh,6 GB,512 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Plus 5G UW A2847 Dual SIM TD-LTE US 128GB  (Apple iPhone 15.5),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),4383 mAh,6 GB,128 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Plus 5G UW A2847 Dual SIM TD-LTE US 512GB  (Apple iPhone 15.5),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),4383 mAh,6 GB,512 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Plus 5G UW A2847 Dual SIM TD-LTE US 256GB  (Apple iPhone 15.5),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),4383 mAh,6 GB,256 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 5G A3090 Global Dual SIM TD-LTE 256GB  (Apple iPhone 15.4),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),3349 mAh,6 GB,256 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Plus 5G A3094 Global Dual SIM TD-LTE 256GB  (Apple iPhone 15.5),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),4383 mAh,6 GB,256 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro 5G A3101 Dual SIM TD-LTE JP CA MX SA 128GB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,128 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro 5G A3101 Dual SIM TD-LTE JP CA MX SA 1TB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,1000 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro 5G A3101 Dual SIM TD-LTE JP CA MX SA 512GB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,512 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro 5G A3108 Dual SIM TD-LTE CN HK 128GB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,128 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro 5G A3108 Dual SIM TD-LTE CN HK 1TB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,1000 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro 5G A3108 Dual SIM TD-LTE CN HK 512GB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,512 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro 5G A3108 Dual SIM TD-LTE CN HK 256GB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,256 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro 5G A3101 Dual SIM TD-LTE JP CA MX SA 256GB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,256 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro Max 5G A3105 Dual SIM TD-LTE JP CA MX SA 256GB  (Apple iPhone 16.2),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),4422 mAh,8 GB,256 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro Max 5G A3105 Dual SIM TD-LTE JP CA MX SA 1TB  (Apple iPhone 16.2),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),4422 mAh,8 GB,1000 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro Max 5G A3105 Dual SIM TD-LTE JP CA MX SA 512GB  (Apple iPhone 16.2),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),4422 mAh,8 GB,512 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro Max 5G A3108 Dual SIM TD-LTE CN HK 1TB  (Apple iPhone 16.2),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),4422 mAh,8 GB,1000 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro Max 5G A3108 Dual SIM TD-LTE CN HK 512GB  (Apple iPhone 16.2),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),4422 mAh,8 GB,512 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro UW 5G A2848 Dual SIM TD-LTE US 1TB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,1000 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro UW 5G A2848 Dual SIM TD-LTE US 512GB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,512 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 Pro UW 5G A2848 Dual SIM TD-LTE US 128GB  (Apple iPhone 16.1),Sep 2023,Apple A17 Pro APL1002 / APL1V02 (T8130),3274 mAh,8 GB,128 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 5G A3092 Dual SIM TD-LTE CN HK 512GB  (Apple iPhone 15.4),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),3349 mAh,6 GB,512 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 5G A3092 Dual SIM TD-LTE CN HK 256GB  (Apple iPhone 15.4),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),3349 mAh,6 GB,256 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 5G A3092 Dual SIM TD-LTE CN HK 128GB  (Apple iPhone 15.4),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),3349 mAh,6 GB,128 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 5G A3089 Dual SIM TD-LTE JP CA MX SA 512GB  (Apple iPhone 15.4),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),3349 mAh,6 GB,512 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 5G A3089 Dual SIM TD-LTE JP CA MX SA 256GB  (Apple iPhone 15.4),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),3349 mAh,6 GB,256 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 5G A3089 Dual SIM TD-LTE JP CA MX SA 128GB  (Apple iPhone 15.4),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),3349 mAh,6 GB,128 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 5G UW A2846 Dual SIM TD-LTE 256GB  (Apple iPhone 15.4),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),3349 mAh,6 GB,256 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 5G UW A2846 Dual SIM TD-LTE 512GB  (Apple iPhone 15.4),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),3349 mAh,6 GB,512 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 5G UW A2846 Dual SIM TD-LTE 128GB  (Apple iPhone 15.4),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),3349 mAh,6 GB,128 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 5G A3090 Global Dual SIM TD-LTE 128GB  (Apple iPhone 15.4),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),3349 mAh,6 GB,128 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 15 5G A3090 Global Dual SIM TD-LTE 512GB  (Apple iPhone 15.4),Sep 2023,Apple A16 Bionic APL1010 / APL1W10 (T8120),3349 mAh,6 GB,512 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 17
Apple iPhone 16 Pro UW 5G A3083 Dual SIM TD-LTE US 128GB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,128 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro UW 5G A3083 Dual SIM TD-LTE US 256GB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,256 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro UW 5G A3083 Dual SIM TD-LTE US 512GB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,512 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro UW 5G A3083 Dual SIM TD-LTE US 1TB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,1000 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro 5G A3294 Dual SIM TD-LTE CN HK 1TB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,1000 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro 5G A3294 Dual SIM TD-LTE CN HK 512GB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,512 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro 5G A3294 Dual SIM TD-LTE CN HK 256GB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,256 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro 5G A3294 Dual SIM TD-LTE CN HK 128GB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,128 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro 5G A3293 Global Dual SIM TD-LTE 1TB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,1000 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro 5G A3293 Global Dual SIM TD-LTE 512GB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,512 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro 5G A3293 Global Dual SIM TD-LTE 256GB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,256 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro 5G A3293 Global Dual SIM TD-LTE 128GB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,128 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro Max UW 5G A3084 Dual SIM TD-LTE US 1TB  (Apple iPhone 17.2),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),4685 mAh,8 GB,1000 GB,48 MP,12 MP,1320x2868,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro Max UW 5G A3084 Dual SIM TD-LTE US 512GB  (Apple iPhone 17.2),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),4685 mAh,8 GB,512 GB,48 MP,12 MP,1320x2868,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro Max UW 5G A3084 Dual SIM TD-LTE US 256GB  (Apple iPhone 17.2),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),4685 mAh,8 GB,256 GB,48 MP,12 MP,1320x2868,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro Max 5G A3297 Dual SIM TD-LTE CN HK 1TB  (Apple iPhone 17.2),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),4685 mAh,8 GB,1000 GB,48 MP,12 MP,1320x2868,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro Max 5G A3297 Dual SIM TD-LTE CN HK 512GB  (Apple iPhone 17.2),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),4685 mAh,8 GB,512 GB,48 MP,12 MP,1320x2868,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro Max 5G A3297 Dual SIM TD-LTE CN HK 256GB  (Apple iPhone 17.2),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),4685 mAh,8 GB,256 GB,48 MP,12 MP,1320x2868,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro Max 5G A3296 Global Dual SIM TD-LTE 1TB  (Apple iPhone 17.2),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),4685 mAh,8 GB,1000 GB,48 MP,12 MP,1320x2868,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro Max 5G A3296 Global Dual SIM TD-LTE 512GB  (Apple iPhone 17.2),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),4685 mAh,8 GB,512 GB,48 MP,12 MP,1320x2868,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro Max 5G A3296 Global Dual SIM TD-LTE 256GB  (Apple iPhone 17.2),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),4685 mAh,8 GB,256 GB,48 MP,12 MP,1320x2868,AM-OLED,Apple iOS 18
Apple iPhone 16 Plus UW 5G A3081 Dual SIM TD-LTE US 512GB  (Apple iPhone 17.4),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),4674 mAh,8 GB,512 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 18
Apple iPhone 16 Plus UW 5G A3081 Dual SIM TD-LTE US 256GB  (Apple iPhone 17.4),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),4674 mAh,8 GB,256 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 18
Apple iPhone 16 Plus UW 5G A3081 Dual SIM TD-LTE US 128GB  (Apple iPhone 17.4),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),4674 mAh,8 GB,128 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 18
Apple iPhone 16 Plus 5G A3291 Dual SIM TD-LTE CN HK 512GB  (Apple iPhone 17.4),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),4674 mAh,8 GB,512 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 18
Apple iPhone 16 Plus 5G A3291 Dual SIM TD-LTE CN HK 256GB  (Apple iPhone 17.4),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),4674 mAh,8 GB,256 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 18
Apple iPhone 16 Plus 5G A3291 Dual SIM TD-LTE CN HK 128GB  (Apple iPhone 17.4),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),4674 mAh,8 GB,128 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 18
Apple iPhone 16 Plus 5G A3290 Global Dual SIM TD-LTE 512GB  (Apple iPhone 17.4),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),4674 mAh,8 GB,512 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 18
Apple iPhone 16 Plus 5G A3290 Global Dual SIM TD-LTE 128GB  (Apple iPhone 17.4),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),4674 mAh,8 GB,128 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 18
Apple iPhone 16 Plus 5G A3290 Global Dual SIM TD-LTE 256GB  (Apple iPhone 17.4),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),4674 mAh,8 GB,256 GB,48 MP,12 MP,1290x2796,AM-OLED,Apple iOS 18
Apple iPhone 16 UW 5G A3081 Dual SIM TD-LTE US 512GB  (Apple iPhone 17.3),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),3561 mAh,8 GB,512 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 18
Apple iPhone 16 UW 5G A3081 Dual SIM TD-LTE US 256GB  (Apple iPhone 17.3),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),3561 mAh,8 GB,256 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 18
Apple iPhone 16 UW 5G A3081 Dual SIM TD-LTE US 128GB  (Apple iPhone 17.3),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),3561 mAh,8 GB,128 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 18
Apple iPhone 16 5G A3288 Dual SIM TD-LTE CN HK 512GB  (Apple iPhone 17.3),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),3561 mAh,8 GB,512 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 18
Apple iPhone 16 5G A3288 Dual SIM TD-LTE CN HK 256GB  (Apple iPhone 17.3),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),3561 mAh,8 GB,256 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 18
Apple iPhone 16 5G A3288 Dual SIM TD-LTE CN HK 128GB  (Apple iPhone 17.3),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),3561 mAh,8 GB,128 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 18
Apple iPhone 16 5G A3287 Global Dual SIM TD-LTE 512GB  (Apple iPhone 17.3),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),3561 mAh,8 GB,512 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 18
Apple iPhone 16 5G A3287 Global Dual SIM TD-LTE 256GB  (Apple iPhone 17.3),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),3561 mAh,8 GB,256 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 18
Apple iPhone 16 5G A3287 Global Dual SIM TD-LTE 128GB  (Apple iPhone 17.3),Sep 2024,Apple A18 APL1008 / APL1V08 (T8142),3561 mAh,8 GB,128 GB,48 MP,12 MP,1179x2556,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro 5G A3292 Dual SIM TD-LTE MEA JP MX CA 1TB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,1000 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro 5G A3292 Dual SIM TD-LTE MEA JP MX CA 512GB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,512 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro 5G A3292 Dual SIM TD-LTE MEA JP MX CA 128GB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,128 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro 5G A3292 Dual SIM TD-LTE MEA JP MX CA 256GB  (Apple iPhone 17.1),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),3582 mAh,8 GB,256 GB,48 MP,12 MP,1206x2622,AM-OLED,Apple iOS 18
Apple iPhone 16 Pro Max 5G A3295 Dual SIM TD-LTE MEA JP MX CA 1TB  (Apple iPhone 17.2),Sep 2024,Apple A18 Pro APL1007 / APL1V07 (T8140),4685 mAh,8 GB,1000 GB,48 MP,12 MP,1320x2868,AM-OLED,Apple iOS 18
